label,text_length,word_count,sentiment,avg_word_length,unique_word_ratio,label_encoded
fake,1321,211,0.09842687074829934,5.265402843601896,0.8578199052132701,1
real,1409,225,0.0009259259259259329,5.266666666666667,0.8666666666666667,0
fake,1507,245,0.02279741863075197,5.155102040816327,0.9102040816326531,1
fake,1202,198,0.10896141215106735,5.075757575757576,0.8636363636363636,1
real,1307,212,0.20265306122448976,5.169811320754717,0.8726415094339622,0
fake,1193,188,0.054984051036682614,5.351063829787234,0.9042553191489362,1
fake,1216,196,0.08251133786848074,5.209183673469388,0.8724489795918368,1
real,1554,246,0.1435483870967742,5.321138211382114,0.8699186991869918,0
fake,1704,272,0.0813925731478923,5.268382352941177,0.8970588235294118,1
fake,1594,249,0.1232717803030303,5.405622489959839,0.8674698795180723,1
fake,1412,227,0.1310732323232323,5.224669603524229,0.9074889867841409,1
real,1618,256,0.07234543234543235,5.32421875,0.875,0
real,1204,195,0.05156926406926407,5.17948717948718,0.9076923076923077,0
fake,1451,238,0.08311011904761904,5.100840336134453,0.8823529411764706,1
real,1606,261,0.06467687074829931,5.157088122605364,0.8888888888888888,0
fake,1599,257,0.12078162578162574,5.22568093385214,0.867704280155642,1
fake,1235,199,0.11088095238095237,5.211055276381909,0.8743718592964824,1
real,1439,230,0.04602150537634409,5.260869565217392,0.8565217391304348,0
real,1700,273,0.0447561553030303,5.230769230769231,0.8424908424908425,0
fake,1174,190,0.06799206349206349,5.184210526315789,0.9210526315789473,1
real,1124,179,0.014567901234567901,5.284916201117318,0.88268156424581,0
fake,1175,190,0.21049382716049383,5.189473684210526,0.8947368421052632,1
real,1385,229,-0.027606421356421357,5.0524017467248905,0.8995633187772926,0
real,1346,212,0.011001642036124793,5.35377358490566,0.8867924528301887,0
fake,1141,183,-0.02675865800865802,5.240437158469946,0.912568306010929,1
real,1401,227,0.1324354657687991,5.176211453744493,0.8810572687224669,0
real,1200,191,-0.0036375661375661413,5.287958115183246,0.8795811518324608,0
real,1200,191,0.049507575757575764,5.287958115183246,0.8952879581151832,0
fake,1313,210,0.05761554621848739,5.257142857142857,0.9142857142857143,1
real,1334,216,0.07398408043569335,5.180555555555555,0.875,0
real,1576,251,0.08012820512820515,5.282868525896414,0.8764940239043825,0
fake,1377,210,0.15190972222222218,5.561904761904762,0.8714285714285714,1
fake,1340,213,0.07103174603174602,5.295774647887324,0.8685446009389671,1
fake,1286,215,0.1881190476190476,4.986046511627907,0.8790697674418605,1
real,1226,195,0.09404761904761903,5.292307692307692,0.8769230769230769,0
real,1247,202,0.07977777777777777,5.178217821782178,0.8861386138613861,0
fake,1354,222,0.17316326530612244,5.103603603603603,0.8963963963963963,1
fake,1358,221,0.11219757094757096,5.149321266968326,0.8733031674208145,1
fake,1551,254,0.07834022038567494,5.110236220472441,0.8740157480314961,1
real,1350,224,0.052570869990224825,5.03125,0.8571428571428571,0
real,1173,194,0.06098124098124098,5.051546391752577,0.9123711340206185,0
fake,1623,259,0.09006519274376419,5.27027027027027,0.8841698841698842,1
fake,1521,246,0.10735737476808906,5.186991869918699,0.8536585365853658,1
fake,1253,198,0.07519157088122606,5.333333333333333,0.8888888888888888,1
fake,1668,267,0.051481481481481475,5.250936329588015,0.8651685393258427,1
fake,1187,191,0.12894726485635577,5.219895287958115,0.8848167539267016,1
real,1181,190,0.11785256410256412,5.221052631578948,0.868421052631579,0
real,1459,237,0.027704826038159363,5.160337552742616,0.8565400843881856,0
real,1254,205,-0.02222222222222222,5.121951219512195,0.8585365853658536,0
fake,1344,217,0.09470663265306123,5.1981566820276495,0.880184331797235,1
real,1596,259,0.0445020481310804,5.166023166023166,0.8571428571428571,0
real,1473,239,0.19307663690476187,5.167364016736402,0.8744769874476988,0
fake,1415,227,-0.014682539682539679,5.237885462555066,0.8722466960352423,1
fake,1491,241,0.052404143475572054,5.190871369294606,0.8672199170124482,1
real,1352,221,0.08750327954873409,5.122171945701357,0.8687782805429864,0
fake,1231,199,0.09627039627039627,5.190954773869347,0.864321608040201,1
real,1198,189,0.0857142857142857,5.343915343915344,0.91005291005291,0
real,1233,196,0.05817460317460317,5.295918367346939,0.8877551020408163,0
fake,1519,243,0.030269607843137245,5.255144032921811,0.8600823045267489,1
fake,1541,242,0.03430930930930932,5.371900826446281,0.8471074380165289,1
fake,1283,209,-0.07141203703703704,5.143540669856459,0.8947368421052632,1
fake,1186,190,0.11975308641975309,5.247368421052632,0.9052631578947369,1
real,1313,214,0.272025974025974,5.140186915887851,0.8691588785046729,0
real,1405,231,0.15695028011204484,5.086580086580087,0.8701298701298701,0
fake,1688,266,0.14927248677248675,5.349624060150376,0.8383458646616542,1
real,1719,277,0.07674242424242425,5.209386281588448,0.8772563176895307,0
fake,1347,214,0.021710526315789472,5.299065420560748,0.883177570093458,1
real,1577,256,0.0946764946764947,5.1640625,0.84765625,0
real,1352,219,0.07854076479076479,5.178082191780822,0.8904109589041096,0
real,1520,242,0.01328828828828829,5.285123966942149,0.8553719008264463,0
real,1357,223,0.09853758169934641,5.089686098654709,0.8834080717488789,0
fake,1117,180,0.049816284538506755,5.211111111111111,0.9111111111111111,1
fake,1243,205,0.024,5.068292682926829,0.8634146341463415,1
real,1349,220,0.18547889610389615,5.136363636363637,0.9090909090909091,0
fake,1313,215,0.03388207471540806,5.111627906976744,0.8604651162790697,1
fake,1189,195,0.09977072310405645,5.102564102564102,0.8769230769230769,1
real,1206,198,0.014197530864197535,5.095959595959596,0.8888888888888888,0
real,1637,258,0.021020408163265305,5.348837209302325,0.8294573643410853,0
real,1478,239,0.06333333333333332,5.188284518828452,0.8661087866108786,0
real,1183,194,0.17998834498834498,5.103092783505154,0.8814432989690721,0
real,1612,255,0.1486742424242424,5.325490196078431,0.8313725490196079,0
fake,1686,268,0.07604500891265598,5.294776119402985,0.8432835820895522,1
fake,1453,236,0.021207611832611824,5.161016949152542,0.8559322033898306,1
real,1321,207,0.12606026785714286,5.386473429951691,0.8599033816425121,0
fake,1116,178,0.11133357383357385,5.275280898876405,0.898876404494382,1
real,1267,202,0.12727272727272732,5.2772277227722775,0.8762376237623762,0
fake,1553,247,0.05874905517762661,5.291497975708502,0.8582995951417004,1
real,1643,267,0.14550189393939397,5.157303370786517,0.8314606741573034,0
real,1493,238,0.11969202898550725,5.277310924369748,0.8613445378151261,0
fake,1175,189,0.06536796536796537,5.222222222222222,0.9153439153439153,1
real,1629,256,0.035026041666666674,5.3671875,0.8515625,0
fake,1390,223,0.12888655462184873,5.237668161434978,0.8699551569506726,1
real,1627,265,0.013672969187675082,5.143396226415095,0.8452830188679246,0
real,1598,256,0.127020202020202,5.24609375,0.859375,0
real,1399,227,0.12314110492681925,5.167400881057269,0.8678414096916299,0
real,1536,251,-0.004028379028379033,5.123505976095617,0.8645418326693227,0
fake,1564,251,-0.012573529411764713,5.235059760956175,0.8366533864541833,1
fake,1377,222,0.12386209029066172,5.207207207207207,0.8738738738738738,1
real,1678,270,0.05604636591478699,5.218518518518518,0.837037037037037,0
real,1214,197,0.051063797313797316,5.16751269035533,0.8883248730964467,0
fake,1464,234,0.10264249639249642,5.260683760683761,0.8461538461538461,1
real,1581,249,0.019570707070707072,5.353413654618474,0.8473895582329317,0
fake,1638,263,0.12724843184026854,5.231939163498099,0.8136882129277566,1
fake,1332,218,0.04882920110192837,5.114678899082569,0.8715596330275229,1
real,1228,194,0.08345856524427954,5.335051546391752,0.9123711340206185,0
fake,1101,182,0.03333333333333333,5.054945054945055,0.9120879120879121,1
real,1630,263,0.05512265512265515,5.201520912547529,0.8479087452471483,0
fake,1456,232,0.13786848072562363,5.280172413793103,0.896551724137931,1
fake,1582,257,0.0863503086419753,5.159533073929961,0.8326848249027238,1
real,1372,220,0.08758078231292517,5.240909090909091,0.9045454545454545,0
real,1416,227,0.046018945212493605,5.242290748898679,0.8898678414096917,0
real,1337,214,0.04519607843137256,5.252336448598131,0.8738317757009346,0
fake,1452,234,0.17916326530612245,5.2094017094017095,0.8675213675213675,1
fake,1165,185,0.0774621212121212,5.302702702702702,0.9081081081081082,1
real,1411,227,0.13912698412698413,5.220264317180617,0.8722466960352423,0
real,1408,228,0.23624108734402854,5.1798245614035086,0.8771929824561403,0
fake,1644,268,0.09085019841269842,5.138059701492537,0.8283582089552238,1
fake,1466,234,0.12341390091390093,5.269230769230769,0.8547008547008547,1
fake,1561,257,0.15544626941685763,5.0778210116731515,0.8754863813229572,1
fake,1405,224,0.015549783549783541,5.276785714285714,0.8928571428571429,1
fake,1292,207,0.07757201646090535,5.246376811594203,0.9082125603864735,1
real,1306,205,0.04724326599326598,5.375609756097561,0.8829268292682927,0
fake,1383,220,0.08629261363636363,5.290909090909091,0.8727272727272727,1
fake,1259,206,0.055448717948717974,5.116504854368932,0.9029126213592233,1
fake,1254,205,0.03663033395176253,5.121951219512195,0.9170731707317074,1
real,1403,229,-0.027006172839506168,5.131004366812227,0.8777292576419214,0
fake,1065,181,0.11069047619047619,4.889502762430939,0.8839779005524862,1
fake,1528,247,0.008651738473167046,5.190283400809717,0.8461538461538461,1
fake,1392,225,0.02352380952380952,5.191111111111111,0.8755555555555555,1
fake,1384,224,0.0851600985221675,5.183035714285714,0.90625,1
real,1542,245,0.09561011904761904,5.297959183673469,0.8448979591836735,0
fake,1307,211,0.1743181818181818,5.199052132701421,0.8483412322274881,1
fake,1151,184,0.09931621408894137,5.260869565217392,0.907608695652174,1
fake,1662,269,0.06432983682983684,5.182156133828996,0.8513011152416357,1
real,1368,213,0.09220032840722499,5.427230046948357,0.8591549295774648,0
fake,1412,225,0.16422193877551022,5.28,0.8533333333333334,1
fake,1515,237,0.13171961966604823,5.39662447257384,0.890295358649789,1
real,1479,239,0.1078787878787879,5.192468619246862,0.8828451882845189,0
real,1230,195,0.05912698412698413,5.312820512820513,0.8923076923076924,0
real,1578,255,0.008110269360269354,5.192156862745098,0.8352941176470589,0
real,1303,210,0.1274108431251288,5.20952380952381,0.9047619047619048,0
fake,1516,251,0.1255217005217005,5.043824701195219,0.848605577689243,1
real,1180,186,0.10390625,5.349462365591398,0.9193548387096774,0
fake,1683,264,0.01715686274509805,5.378787878787879,0.875,1
fake,1460,241,0.06909313725490197,5.062240663900415,0.8672199170124482,1
real,1252,196,0.05476190476190478,5.392857142857143,0.8826530612244898,0
real,1246,205,0.0868004019789734,5.082926829268293,0.8780487804878049,0
fake,1205,198,0.1407986111111111,5.090909090909091,0.8787878787878788,1
real,1320,219,0.0720864045864046,5.031963470319635,0.8949771689497716,0
real,1662,264,0.026388888888888892,5.299242424242424,0.8560606060606061,0
real,1308,207,0.1049382716049383,5.323671497584541,0.8840579710144928,0
fake,1693,273,0.09006687756687756,5.205128205128205,0.8498168498168498,1
real,1702,275,0.17948082010582012,5.192727272727272,0.84,0
real,1414,231,0.1336020301537543,5.125541125541125,0.8744588744588745,0
real,1491,238,0.09882936507936507,5.26890756302521,0.8907563025210085,0
fake,1684,272,0.0748298199385156,5.194852941176471,0.8602941176470589,1
fake,1462,234,0.15025136154168414,5.252136752136752,0.8547008547008547,1
real,1374,223,0.021760574494949482,5.165919282511211,0.9013452914798207,0
fake,1370,215,0.05256410256410257,5.376744186046512,0.8744186046511628,1
fake,1460,237,0.02796052631578948,5.1645569620253164,0.8734177215189873,1
real,1281,207,0.043769098548510306,5.193236714975845,0.8792270531400966,0
fake,1410,228,0.140006435006435,5.18859649122807,0.8859649122807017,1
real,1382,220,0.052187878787878776,5.286363636363636,0.8681818181818182,0
fake,1202,195,0.1050084175084175,5.1692307692307695,0.8974358974358975,1
fake,1216,193,-0.06653439153439154,5.305699481865285,0.8756476683937824,1
fake,1211,196,0.07934782608695652,5.183673469387755,0.8979591836734694,1
real,1436,232,0.09937619437619438,5.193965517241379,0.8879310344827587,0
fake,1515,240,0.12491651205936918,5.316666666666666,0.8333333333333334,1
real,1660,266,0.08298516728749289,5.2443609022556394,0.8308270676691729,0
fake,1160,191,0.06093975468975469,5.0785340314136125,0.9057591623036649,1
fake,1457,231,0.2208294930875576,5.311688311688312,0.8701298701298701,1
real,1455,231,0.04972222222222223,5.303030303030303,0.8441558441558441,0
fake,1257,208,-0.012833333333333315,5.048076923076923,0.8846153846153846,1
real,1538,245,0.09705433455433457,5.281632653061225,0.8,0
real,1325,212,0.008573232323232332,5.254716981132075,0.9009433962264151,0
real,1261,204,0.019711934156378605,5.186274509803922,0.8627450980392157,0
real,1311,220,0.037113607113607124,4.963636363636364,0.8590909090909091,0
real,1185,191,0.07606894841269843,5.209424083769633,0.900523560209424,0
fake,1595,250,0.1510168650793651,5.384,0.86,1
fake,1723,282,0.13669247419247418,5.113475177304965,0.8333333333333334,1
fake,1635,268,0.06505920550038195,5.104477611940299,0.8805970149253731,1
fake,1278,206,0.07444940476190479,5.20873786407767,0.8640776699029126,1
fake,1323,211,0.058095238095238096,5.274881516587678,0.8909952606635071,1
fake,1614,260,0.08976109016431597,5.211538461538462,0.8346153846153846,1
real,1344,217,0.14647186147186145,5.1981566820276495,0.8986175115207373,0
real,1451,233,0.17775533108866443,5.23175965665236,0.8412017167381974,0
fake,1651,263,0.17055555555555554,5.281368821292776,0.844106463878327,1
real,1296,209,0.05496928746928746,5.205741626794258,0.9043062200956937,0
fake,1370,215,0.07411081716637273,5.376744186046512,0.8930232558139535,1
fake,1128,185,0.08750000000000001,5.102702702702703,0.8864864864864865,1
fake,1506,246,0.061721380471380455,5.126016260162602,0.8658536585365854,1
fake,1429,230,0.03390022675736961,5.217391304347826,0.8913043478260869,1
real,1237,202,0.05495495495495495,5.128712871287129,0.8861386138613861,0
real,1672,269,0.16244708994708995,5.219330855018588,0.8550185873605948,0
real,1203,189,0.13541065416065415,5.37037037037037,0.8783068783068783,0
real,1228,201,0.08964285714285715,5.114427860696518,0.900497512437811,0
real,1157,187,-0.030745614035087722,5.192513368983957,0.8983957219251337,0
fake,1755,275,0.060323295985060706,5.385454545454546,0.8763636363636363,1
fake,1382,224,0.09410511363636363,5.174107142857143,0.8303571428571429,1
fake,1336,218,0.0855772005772006,5.13302752293578,0.8944954128440367,1
real,1180,189,0.07747474747474747,5.248677248677248,0.8994708994708994,0
real,1154,186,0.025899470899470898,5.209677419354839,0.8870967741935484,0
fake,1628,262,0.10205555555555557,5.217557251908397,0.8625954198473282,1
fake,1457,235,0.09504984051036683,5.2042553191489365,0.8893617021276595,1
fake,1595,253,0.0845899470899471,5.308300395256917,0.849802371541502,1
real,1219,200,-0.08370726495726497,5.1,0.88,0
fake,1217,196,0.02276785714285715,5.214285714285714,0.9030612244897959,1
real,1376,222,0.08575036075036079,5.202702702702703,0.9054054054054054,0
real,1472,239,0.03476430976430976,5.163179916317992,0.8702928870292888,0
real,1758,279,0.052430555555555564,5.304659498207886,0.8243727598566308,0
fake,1436,225,-0.0142921146953405,5.386666666666667,0.8755555555555555,1
real,1660,264,0.05664902998236334,5.291666666666667,0.8522727272727273,0
real,1468,232,0.0732520005247278,5.331896551724138,0.8706896551724138,0
real,1499,241,0.08630952380952381,5.224066390041494,0.8174273858921162,0
fake,1436,231,0.07748883928571426,5.220779220779221,0.8658008658008658,1
fake,1687,272,0.07745614035087721,5.205882352941177,0.8014705882352942,1
fake,1622,262,-0.02528957528957528,5.194656488549619,0.8587786259541985,1
fake,1692,264,-0.012532467532467522,5.412878787878788,0.8787878787878788,1
real,1499,234,-0.007711940836940835,5.410256410256411,0.8632478632478633,0
fake,1215,195,0.056951269451269444,5.235897435897436,0.882051282051282,1
fake,1321,213,0.07273148148148148,5.206572769953052,0.8826291079812206,1
fake,1156,186,0.07204545454545454,5.220430107526882,0.8978494623655914,1
real,1459,241,0.12193181818181818,5.058091286307054,0.8340248962655602,0
real,1467,235,0.18894751082251085,5.246808510638298,0.8765957446808511,0
fake,1712,273,0.07737654320987654,5.274725274725275,0.8754578754578755,1
real,1521,240,0.05486111111111112,5.341666666666667,0.8583333333333333,0
fake,1310,208,0.11633766233766232,5.302884615384615,0.8894230769230769,1
real,1577,257,0.13987528344671205,5.1400778210116735,0.8715953307392996,0
real,1605,259,0.15216666666666667,5.2007722007722,0.8648648648648649,0
fake,1436,235,0.13755739210284665,5.114893617021276,0.8723404255319149,1
real,1456,238,0.041949404761904764,5.121848739495798,0.8823529411764706,0
real,1388,229,-0.0025072150072150056,5.065502183406114,0.8733624454148472,0
fake,1715,265,0.08491402116402116,5.475471698113208,0.8528301886792453,1
real,1098,183,0.019740508533611978,5.005464480874317,0.9234972677595629,0
real,1197,194,0.08859649122807019,5.175257731958763,0.8917525773195877,0
real,1379,224,-0.01577134986225896,5.160714285714286,0.875,0
real,1668,264,0.16731150793650792,5.321969696969697,0.8522727272727273,0
real,1252,202,0.10924603174603177,5.202970297029703,0.900990099009901,0
real,1400,224,0.02937710437710438,5.254464285714286,0.8928571428571429,0
real,1180,192,0.10548430735930736,5.151041666666667,0.8958333333333334,0
fake,1670,266,0.0541773916773917,5.2819548872180455,0.8045112781954887,1
real,1236,201,0.0643353174603175,5.154228855721393,0.8706467661691543,0
real,1492,243,0.05013020833333334,5.1440329218107,0.8518518518518519,0
real,1516,242,0.048459595959595994,5.268595041322314,0.871900826446281,0
fake,1179,191,-0.05380952380952377,5.178010471204188,0.9057591623036649,1
fake,1134,189,0.059510582010582035,5.005291005291006,0.8783068783068783,1
fake,1579,247,0.09566993464052288,5.396761133603239,0.8744939271255061,1
fake,1225,195,0.006130268199233727,5.287179487179487,0.8512820512820513,1
real,1475,234,0.06900669642857142,5.3076923076923075,0.9188034188034188,0
real,1280,207,0.016218838632631724,5.188405797101449,0.8647342995169082,0
real,1246,198,0.1002997002997003,5.297979797979798,0.8737373737373737,0
fake,1471,234,0.09580459770114942,5.2905982905982905,0.8504273504273504,1
real,1561,248,0.10645461309523807,5.298387096774194,0.8709677419354839,0
real,1551,248,0.18424293960008245,5.258064516129032,0.8548387096774194,0
fake,1577,249,0.05914351851851853,5.337349397590361,0.8755020080321285,1
fake,1419,223,0.1531127450980392,5.367713004484305,0.9013452914798207,1
fake,1278,199,0.08127705627705627,5.42713567839196,0.914572864321608,1
real,1174,189,0.08888888888888886,5.216931216931217,0.8888888888888888,0
fake,1420,231,0.06828007518796993,5.151515151515151,0.8831168831168831,1
real,1337,213,0.11488095238095239,5.28169014084507,0.8732394366197183,0
fake,1475,236,0.07153361344537816,5.254237288135593,0.8940677966101694,1
real,1360,224,0.06115497076023393,5.075892857142857,0.8883928571428571,0
real,1277,199,0.10035511363636365,5.422110552763819,0.8743718592964824,0
fake,1512,247,0.09257105943152454,5.125506072874494,0.8987854251012146,1
real,1467,240,0.10239748677248676,5.116666666666666,0.9,0
real,1430,240,0.1761560409287682,4.9625,0.8625,0
fake,1524,245,0.12669950738916255,5.224489795918367,0.8408163265306122,1
real,1211,189,0.14905403238736573,5.412698412698413,0.9153439153439153,0
real,1372,225,0.040202226345083504,5.102222222222222,0.9022222222222223,0
real,1372,218,0.09803571428571428,5.298165137614679,0.8486238532110092,0
real,1582,258,-0.019109461966604825,5.135658914728682,0.8333333333333334,0
fake,1606,260,0.025735578784359277,5.180769230769231,0.8807692307692307,1
real,1381,219,0.08661927153306466,5.310502283105023,0.8584474885844748,0
fake,1347,220,0.18079573934837093,5.127272727272727,0.8454545454545455,1
fake,1646,265,0.08335253456221196,5.215094339622642,0.8490566037735849,1
fake,1530,247,0.05663990402362496,5.198380566801619,0.8380566801619433,1
fake,1344,216,0.06120689655172414,5.226851851851852,0.875,1
fake,1392,222,0.08955782312925173,5.274774774774775,0.9009009009009009,1
real,1172,187,0.06330266955266954,5.2727272727272725,0.8877005347593583,0
fake,1466,244,0.06806526806526805,5.012295081967213,0.8565573770491803,1
fake,1394,219,0.02682411674347159,5.36986301369863,0.8447488584474886,1
fake,1533,246,0.07473577235772358,5.235772357723577,0.8739837398373984,1
fake,1238,194,0.17797619047619048,5.38659793814433,0.8969072164948454,1
fake,1371,221,0.058144503066378056,5.208144796380091,0.9004524886877828,1
fake,1289,208,0.11149944141879627,5.201923076923077,0.9086538461538461,1
fake,1266,207,0.057797619047619056,5.120772946859903,0.9033816425120773,1
real,1493,243,0.05059974747474748,5.148148148148148,0.8395061728395061,0
real,1463,237,0.09712559266130695,5.177215189873418,0.8481012658227848,0
fake,1369,219,-0.07998737373737373,5.255707762557078,0.8721461187214612,1
fake,1452,234,0.09180672268907566,5.2094017094017095,0.8675213675213675,1
real,1591,254,0.06695238095238094,5.267716535433071,0.8503937007874016,0
real,1360,220,0.1953699945887446,5.1863636363636365,0.9,0
real,1399,222,0.07508680555555555,5.306306306306307,0.8738738738738738,0
fake,1366,226,0.04104938271604937,5.048672566371682,0.8539823008849557,1
fake,1261,199,0.011621212121212126,5.341708542713568,0.8743718592964824,1
real,1698,270,0.12100399600399599,5.292592592592593,0.8407407407407408,0
real,1673,272,0.08847818847818847,5.154411764705882,0.8382352941176471,0
fake,1332,218,0.03666666666666667,5.114678899082569,0.8944954128440367,1
real,1639,267,0.08785511363636364,5.142322097378277,0.8014981273408239,0
real,1238,200,0.209418044077135,5.195,0.915,0
fake,1297,210,0.014307760141093482,5.180952380952381,0.8952380952380953,1
fake,1367,218,0.08811553030303032,5.275229357798165,0.8761467889908257,1
fake,1664,266,0.06545815295815297,5.2593984962406015,0.8308270676691729,1
fake,1407,225,0.14057881773399014,5.257777777777778,0.8977777777777778,1
real,1252,208,0.017528735632183906,5.024038461538462,0.8942307692307693,0
fake,1513,241,0.18386672850958563,5.282157676348548,0.8713692946058091,1
real,1100,183,0.04422348484848485,5.016393442622951,0.9344262295081968,0
real,1474,233,0.07596726190476188,5.330472103004292,0.8626609442060086,0
fake,1518,237,0.08667122351332879,5.409282700421941,0.869198312236287,1
fake,1311,213,0.056249999999999994,5.15962441314554,0.9295774647887324,1
real,1189,193,0.07171957671957672,5.16580310880829,0.8704663212435233,0
fake,1351,215,0.10243670470943197,5.288372093023256,0.9023255813953488,1
fake,1329,220,-0.040879028379028376,5.045454545454546,0.8909090909090909,1
real,1680,266,0.07897927689594357,5.319548872180451,0.8646616541353384,0
fake,1143,182,0.12004142810594423,5.285714285714286,0.9175824175824175,1
real,1419,225,0.061627435064935066,5.311111111111111,0.8844444444444445,0
real,1170,190,0.0620718050065876,5.163157894736842,0.8894736842105263,0
real,1446,228,0.0763888888888889,5.3464912280701755,0.8903508771929824,0
real,1333,220,0.09816979316979317,5.0636363636363635,0.8727272727272727,0
fake,1461,236,0.03836206896551726,5.194915254237288,0.8601694915254238,1
fake,1388,218,0.09125874125874124,5.371559633027523,0.8486238532110092,1
real,1642,256,0.09767711962833917,5.41796875,0.8515625,0
real,1344,216,0.18285714285714286,5.226851851851852,0.8564814814814815,0
fake,1249,198,-0.06810897435897435,5.313131313131313,0.9191919191919192,1
real,1291,206,0.11699308755760372,5.271844660194175,0.8689320388349514,0
fake,1538,247,-0.018858225108225095,5.230769230769231,0.8582995951417004,1
real,1531,251,0.06491651205936923,5.103585657370518,0.8326693227091634,0
real,1678,270,0.1857139475108225,5.218518518518518,0.825925925925926,0
fake,1475,237,0.14555250305250308,5.227848101265823,0.8818565400843882,1
real,1308,207,0.10246081504702197,5.323671497584541,0.8888888888888888,0
real,1372,221,0.09071428571428568,5.212669683257919,0.8733031674208145,0
real,1553,255,0.11170798898071627,5.094117647058823,0.8392156862745098,0
real,1205,190,0.13809808612440194,5.347368421052631,0.868421052631579,0
fake,1277,202,0.07787698412698414,5.326732673267327,0.905940594059406,1
fake,1381,225,-0.012231432869730744,5.142222222222222,0.8977777777777778,1
real,1414,226,0.1092827380952381,5.261061946902655,0.8628318584070797,0
fake,1353,222,0.00795454545454546,5.099099099099099,0.8513513513513513,1
real,1409,220,0.14167250233426706,5.409090909090909,0.8863636363636364,0
real,1469,237,0.09250000000000001,5.2025316455696204,0.8607594936708861,0
fake,1711,274,0.061230548730548735,5.248175182481752,0.8284671532846716,1
real,1172,193,0.16162016995350328,5.077720207253886,0.8601036269430051,0
real,1114,180,0.040909090909090916,5.194444444444445,0.8722222222222222,0
real,1676,261,0.055521541950113384,5.425287356321839,0.8735632183908046,0
real,1688,272,0.08179012345679015,5.209558823529412,0.8860294117647058,0
real,1344,213,0.07536656891495601,5.314553990610329,0.8685446009389671,0
fake,1517,245,0.043518518518518526,5.1959183673469385,0.8734693877551021,1
real,1508,241,0.035714285714285726,5.261410788381743,0.9004149377593361,0
real,1628,265,0.13565051020408161,5.1471698113207545,0.8490566037735849,0
real,1533,246,0.12195121951219516,5.235772357723577,0.8617886178861789,0
fake,1242,202,0.03719452590420332,5.153465346534653,0.900990099009901,1
fake,1358,219,0.05193947193947194,5.205479452054795,0.8721461187214612,1
fake,1397,221,0.13615800865800864,5.32579185520362,0.8868778280542986,1
real,1270,206,0.08392446633825942,5.169902912621359,0.8640776699029126,0
real,1221,201,0.1522420634920635,5.079601990049751,0.8855721393034826,0
real,1591,256,0.0932926829268293,5.21875,0.85546875,0
real,1301,209,0.07958313291646624,5.229665071770335,0.8851674641148325,0
real,1333,213,0.17926190476190476,5.262910798122066,0.863849765258216,0
real,1373,220,0.06304347826086956,5.245454545454545,0.8409090909090909,0
real,1373,224,0.03691919191919193,5.133928571428571,0.8660714285714286,0
fake,1363,224,0.05667060212514758,5.089285714285714,0.8839285714285714,1
fake,1583,256,0.10054713804713805,5.1875,0.86328125,1
real,1392,225,0.09697940947940949,5.191111111111111,0.8888888888888888,0
real,1307,206,0.1441825396825397,5.349514563106796,0.8446601941747572,0
fake,1538,244,-0.05070738440303658,5.307377049180328,0.8483606557377049,1
real,1685,276,0.06629072681704261,5.108695652173913,0.8369565217391305,0
real,1545,247,0.028463203463203475,5.2591093117408905,0.8663967611336032,0
fake,1175,195,-0.0289855072463768,5.030769230769231,0.9025641025641026,1
real,1290,206,0.084,5.266990291262136,0.8446601941747572,0
real,1738,275,-0.028986928104575163,5.323636363636363,0.9018181818181819,0
fake,1469,237,0.035471380471380466,5.2025316455696204,0.869198312236287,1
real,1602,259,0.1272830344258916,5.1891891891891895,0.8494208494208494,0
real,1221,190,-0.007379406307977732,5.431578947368421,0.9,0
fake,1246,200,0.006249999999999994,5.235,0.895,1
real,1290,206,0.0037205387205387114,5.266990291262136,0.8932038834951457,0
real,1225,193,0.09128787878787879,5.352331606217617,0.917098445595855,0
real,1304,209,0.07210016835016834,5.244019138755981,0.8564593301435407,0
real,1633,256,0.021936138796603912,5.3828125,0.875,0
fake,1592,255,0.10590548340548339,5.247058823529412,0.8627450980392157,1
real,1492,241,0.13047288359788362,5.195020746887967,0.8796680497925311,0
real,1181,191,0.16806239737274223,5.18848167539267,0.8743455497382199,0
fake,1634,267,0.07845090515545063,5.123595505617978,0.8764044943820225,1
real,1427,232,0.0952891156462585,5.155172413793103,0.8706896551724138,0
real,1607,256,0.1589561287477954,5.28125,0.8671875,0
real,1206,194,0.13320109577922082,5.221649484536083,0.8917525773195877,0
fake,1525,246,0.17597789115646253,5.203252032520325,0.8495934959349594,1
real,1315,216,0.05125925925925927,5.092592592592593,0.8611111111111112,0
fake,1197,186,0.055142238713667295,5.440860215053763,0.8817204301075269,1
fake,1331,211,0.10683425160697889,5.312796208530806,0.9289099526066351,1
fake,1489,239,0.15161904761904763,5.2343096234309625,0.8786610878661087,1
fake,1154,191,0.0635515873015873,5.047120418848167,0.9109947643979057,1
fake,1324,215,0.11290719696969696,5.162790697674419,0.8697674418604651,1
fake,1331,211,0.12807792207792212,5.312796208530806,0.8862559241706162,1
fake,1438,232,0.12846760285784675,5.202586206896552,0.8577586206896551,1
fake,1399,225,0.10363756613756614,5.222222222222222,0.9111111111111111,1
fake,1586,255,0.06902281746031748,5.223529411764706,0.8941176470588236,1
real,1663,267,0.06654471544715447,5.2322097378277155,0.8539325842696629,0
real,1507,245,0.0013200183654729014,5.155102040816327,0.8734693877551021,0
